uuid,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29
QXJ0aWNsZTpBMUQ0aGVI,0.00022985104,0.00024343416,0.0002324698,0.0007774251,0.00020229092,0.00028842586,0.0004567502,0.00040016545,0.00045777558,0.00039700713,0.00031547985,0.00026560525,0.64734906,0.0004113485,0.00039515368,0.0003272292,0.025336845,0.00037461266,0.0004214827,0.090381995,0.18329623,0.00028545375,0.00026140618,0.000295496,0.00031648693,0.00031788897,0.00037952547,0.0002982061,0.0002430389,0.04504188
QXJ0aWNsZTpXZEhnVHF4,5.6840738e-05,6.019976e-05,5.7488345e-05,0.00019225421,5.0025294e-05,7.132593e-05,0.00011295151,9.895844e-05,0.00011320508,0.23927492,7.8016215e-05,6.5682536e-05,0.00018842738,0.000101723934,0.08747302,8.092176e-05,0.0026272032,9.26394e-05,0.000104230065,0.00011529544,0.00020071687,0.04120249,6.464413e-05,7.307433e-05,7.826526e-05,7.861198e-05,9.38543e-05,0.5509785,6.010202e-05,0.07615442
QXJ0aWNsZTpIU2s0SUVm,0.00017841755,0.00018896119,0.00018045033,0.14543743,0.00015702452,0.00022388516,0.00035454376,0.0003106209,0.0003553397,0.00030816934,0.13242114,0.0002061711,0.0005914467,0.041257516,0.00030673062,0.00025400554,0.0004912049,0.00029078606,0.00032716803,0.10557367,0.00062994973,0.0684264,0.06788406,0.00022937321,0.00024566703,0.00024675534,0.00029459954,0.057397764,0.33712077,0.038110036
QXJ0aWNsZTpnWmttUHA4,6.175661e-05,6.5406144e-05,6.246023e-05,0.00020888234,0.008833304,0.008723396,0.00012272011,0.00010751686,0.13092713,0.050831202,0.019492839,7.1363094e-05,0.01319888,0.00011052154,0.0001061703,8.7920285e-05,0.03609695,0.00010065132,0.00011324441,0.017660532,0.00021805323,0.0643288,7.023489e-05,7.939417e-05,8.503404e-05,8.541074e-05,0.0001019713,0.6478425,6.5299944e-05,0.00014047099
QXJ0aWNsZTpWbnAxb0RD,0.00014667027,0.0001553378,0.00014834132,0.00049608655,0.00012908387,0.00018404744,0.022175662,0.0002553496,0.022534383,0.00025333426,0.00020131088,0.0001694854,0.4296292,0.17079276,0.047013458,0.00020880825,0.0004038007,0.00023904412,0.00026895237,0.11926623,0.15148352,0.0001821509,0.00016680593,0.00018855897,0.00020195349,0.00020284817,0.00024217904,0.00019028834,0.00015508558,0.03231525
QXJ0aWNsZTpMWkhFdXVG,4.2587042e-05,4.5103738e-05,0.0056784987,0.00014405111,3.7480673e-05,5.3439846e-05,8.462716e-05,7.414307e-05,0.30687958,0.13281636,0.052137353,4.9211623e-05,0.16601834,7.621508e-05,7.321449e-05,6.0629372e-05,0.021182507,6.940863e-05,7.809276e-05,0.021984672,0.03576236,0.019101374,4.8433616e-05,0.0036188185,0.011569146,5.8898804e-05,7.031888e-05,0.10884072,4.5030505e-05,0.11329937
QXJ0aWNsZTp3R3JQUU5o,0.00011589367,0.00012274245,0.011080087,0.00039200296,0.00010199753,0.00014542781,0.00023029897,0.00020176826,0.046746783,0.21380453,0.00015906876,0.00013392139,0.2027753,0.00020740689,0.14850271,0.00016499293,0.060856253,0.00018888424,0.011705428,0.12454176,0.0004092116,0.00014392922,0.00013180416,0.013419288,0.083175056,0.00016028347,0.00019136134,0.00015035913,0.00012254315,0.079918906
QXJ0aWNsZTplYkxUSXRB,0.11086483,0.11128555,0.00018865005,0.00063090416,0.00016415978,0.031175349,0.00037065436,0.00032473562,0.0003714865,0.00032217265,0.38747236,0.00021553959,0.0006183203,0.00033381072,0.0003206686,0.00026554763,0.0005135244,0.061745036,0.00034203468,0.18048418,0.00065856596,0.0002316467,0.00021213203,0.05943819,0.00025683022,0.000257968,0.013208013,0.0002419953,0.00019722691,0.037287924
QXJ0aWNsZTpSZjJqSmt0,8.796156e-05,9.315968e-05,8.896374e-05,0.15497941,7.74146e-05,0.091961764,0.00017479349,0.032185793,0.024788735,0.00015193044,0.00012073081,0.00010164433,0.043556638,0.00015741872,0.00015122115,0.00012522716,0.18196148,0.00014336032,0.049025327,0.00017842076,0.00031059422,0.000109240136,0.00010003739,0.014119886,0.0001211162,0.00012165276,0.019572396,0.38514057,9.300842e-05,0.0002000765
QXJ0aWNsZTpGempsR2ht,0.00026303352,0.327803,0.00026603034,0.00088968565,0.00023149469,0.0003300645,0.08920908,0.00045793538,0.0005238624,0.053729784,0.00036102417,0.0003039494,0.0008719458,0.0004707329,0.00045220013,0.00037446973,0.0007241685,0.0004286937,0.00048233013,0.0005335358,0.0009286734,0.1310377,0.09429389,0.21618095,0.00036217662,0.0003637811,0.00043431576,0.07681508,0.00027812526,0.0005982933
QXJ0aWNsZTpiN015ZVZp,3.330959e-05,3.527803e-05,3.3689095e-05,0.000112668626,2.9315626e-05,0.036087487,6.6191395e-05,5.7991238e-05,0.13905561,5.753354e-05,4.5718756e-05,3.8491024e-05,0.17434372,5.9611863e-05,5.7264944e-05,4.7421454e-05,0.0520439,5.4288175e-05,6.108049e-05,0.015070706,0.034265958,0.0059657963,3.7882503e-05,0.012213593,4.58647e-05,4.6067886e-05,5.500013e-05,0.3895214,3.522075e-05,0.14042196
QXJ0aWNsZTpCT1hEdVBp,0.0001919894,0.00020333508,0.0001941768,0.3147362,0.00016896905,0.00024091563,0.00038151315,0.00033424917,0.00038236965,0.0003316111,0.11499992,0.00022185409,0.00063644774,0.12023644,0.000330063,0.19870402,0.00052856957,0.00031290553,0.000352055,0.00038943024,0.0006779145,0.103206985,0.010207739,0.00024682115,0.0002643544,0.0002655255,0.00031700908,0.07979295,0.05070695,0.0004366973
QXJ0aWNsZTpzd2l2Y195,0.00017889617,0.03960284,0.0001809344,0.00060508586,0.00015744576,0.12827308,0.00035549488,0.018929852,0.026567366,0.06714429,0.12107096,0.00020672417,0.0005930461,0.0003201581,0.1458479,0.00025468692,0.0004925224,0.0002915661,0.0003280457,0.44569448,0.00063164363,0.00022217252,0.00020345599,0.00022998852,0.00024632606,0.0002474173,0.00029538982,0.00023209787,0.00018916046,0.00040691555
QXJ0aWNsZTpqaGxJSDZI,0.026495358,0.00012017452,0.010710666,0.0003837911,9.986361e-05,0.05097324,0.00022548084,0.049465172,0.030902203,0.012385777,0.5818694,0.00013111958,0.0003761564,0.05140814,0.00019507289,0.00016154106,0.0003123933,0.00018493253,0.00020807056,0.113806464,0.00040063058,0.034560036,0.00012904666,0.00014587554,0.00015623799,0.00015693014,0.00018735781,0.033470776,0.0001199794,0.00025809553
QXJ0aWNsZTpsT3MzUDdK,7.939204e-05,0.050956808,8.029658e-05,0.00026854704,6.98726e-05,9.9624165e-05,0.00015776449,0.00013821974,0.00015811867,0.052953947,0.00010896879,9.174178e-05,0.14038861,0.00014208244,0.00013648866,0.0001130271,0.00021857655,0.00012939365,0.00014558286,0.00016103838,0.00028034634,9.859757e-05,9.0291396e-05,0.046197947,0.000109316636,0.000109800916,0.00013109056,0.70611995,8.394721e-05,0.00018058438
QXJ0aWNsZTplREZGeHhD,6.357108e-05,0.037737664,6.429537e-05,0.0002150233,5.5948636e-05,0.019525897,0.00012632574,0.059608236,0.018396746,0.009063984,0.14167656,7.345981e-05,0.052547473,0.000113768765,0.000109289685,9.050346e-05,0.00017501881,0.000103608545,0.00011657163,0.00012894723,0.020850116,0.05691114,7.2298455e-05,8.1726845e-05,8.753241e-05,8.792018e-05,0.00010496731,0.23143248,6.721851e-05,0.35031167
QXJ0aWNsZTpDSzBicTJY,0.00018523227,0.10348077,0.007438442,0.00062650716,0.00016302214,0.00023243653,0.0003680857,0.00032248517,0.00036891203,0.00031993995,0.12112732,0.065371804,0.0006140664,0.022185368,0.0003184463,0.00026370736,0.00050996576,0.00030189272,0.00033966434,0.00037572414,0.00065400824,0.009004274,0.00021066194,0.0002381342,0.6635596,0.00025618027,0.00030585186,0.00024031824,0.0001958601,0.00042132745
QXJ0aWNsZTprV3Fab2sy,8.326915e-05,8.818997e-05,8.421786e-05,0.0002816462,7.328483e-05,0.000104489314,0.00016546891,0.0001449697,0.028999291,0.00014382553,0.015124645,9.622199e-05,0.00027604317,0.00014902104,0.00014315407,0.00011854678,0.00022925013,0.00013571259,0.0001526924,0.0001689027,0.0002940272,0.04752449,0.015033756,0.011334203,0.8280743,0.035054322,0.00013749237,0.00010803245,8.804678e-05,0.015588452
QXJ0aWNsZTpVUUVRNzFp,5.6856716e-05,6.0216684e-05,5.7504505e-05,0.058141995,5.0039354e-05,7.134598e-05,0.00011298326,9.898625e-05,0.0001132369,0.35073507,7.8038145e-05,6.5701e-05,0.20988184,0.10039837,9.774653e-05,8.0944505e-05,0.029446714,9.266544e-05,0.000104259365,0.051052954,0.18314336,7.061079e-05,6.466231e-05,7.3094874e-05,7.828726e-05,7.8634075e-05,9.3880684e-05,7.376526e-05,6.0118913e-05,0.015466096
QXJ0aWNsZTpCM3R0YVFJ,5.4387197e-05,5.7601228e-05,5.500685e-05,0.00018395716,4.7865942e-05,0.016137945,0.000108075925,9.4686875e-05,0.014186731,0.02239513,7.464863e-05,6.284734e-05,0.2681597,9.7333e-05,9.3501e-05,0.0029567576,0.00014973467,8.86406e-05,9.9730954e-05,0.000110318695,0.0001920426,0.14302132,6.185376e-05,0.00760296,0.0065255566,7.5218675e-05,8.980306e-05,0.45254183,5.7507703e-05,0.06461734
QXJ0aWNsZTpsSlByZmxy,0.00011179582,0.14038911,0.00011306955,0.00037812744,9.839103e-05,0.009570445,0.00022215591,0.004979557,0.06314056,0.00019309785,0.025507893,0.0001291861,0.050667644,0.00020007325,0.03232664,0.000159159,0.021888034,0.00018220555,0.028161079,0.00022676603,0.0003947234,0.11743094,0.043393683,0.2822763,0.00015393412,0.00015461606,0.00018459506,0.15012492,0.00011821019,0.027123082
QXJ0aWNsZTpoaENpbm1n,8.080437e-05,0.193908,0.011778593,0.00027334,7.111558e-05,0.000101396414,0.00016057101,0.00014067857,0.018396035,0.00013956828,0.016551124,9.3373805e-05,0.00026786697,0.00014460999,0.00013891669,0.0045150416,0.00022246403,0.00013169547,0.00014817268,0.011559623,0.0002853172,0.4189129,0.2105888,0.005770705,0.0001112613,0.000111754205,0.00013342258,0.04088572,8.544058e-05,0.06429176
QXJ0aWNsZTo4Rk9tXy1Y,0.008655583,0.00016311949,0.00015577255,0.000520943,0.00013555038,0.00019326738,0.09917103,0.38643765,0.00030674465,0.00026602513,0.27666828,0.00017797583,0.124676645,0.00027563493,0.0002647832,0.0002192686,0.05647544,0.00025101914,0.00028242564,0.00031240878,0.00054379663,0.0420811,0.00017516213,0.0001980049,0.00021207043,0.00021300992,0.00025431107,0.0001998209,0.00016285465,0.00035032723
QXJ0aWNsZTotWGVfNkpt,3.0303503e-05,3.20943e-05,3.0648764e-05,0.00010250113,2.6669986e-05,3.8025995e-05,0.0020576464,5.2757714e-05,6.035302e-05,0.3260009,4.1592786e-05,3.5017332e-05,0.17606859,0.03492113,0.027091464,4.314182e-05,0.029333849,4.9388844e-05,5.5568176e-05,0.06161283,0.32654798,3.7634152e-05,3.446373e-05,3.895812e-05,4.1725558e-05,4.1910404e-05,5.0036546e-05,3.9315422e-05,3.204219e-05,0.0154514555
QXJ0aWNsZTpndHpTZXhr,0.00021167548,0.02167471,0.00021408718,0.00071594754,0.0001862947,0.042166166,0.00042063254,0.00036852222,0.12992169,0.14695604,0.00029053318,0.00024460244,0.19965889,0.00037882096,0.06910975,0.00030135346,0.00058276823,0.00034499005,0.00038815386,0.11380664,0.0007473963,0.23787424,0.00024073542,0.00027212955,0.0002914606,0.0002927518,0.0003495144,0.00027462537,0.00022382052,0.031491082
QXJ0aWNsZTp2MUZJaHdv,0.05212061,0.06589473,0.00021323143,0.0007130874,0.00018555004,0.00026455676,0.00041895118,0.09323493,0.0004198917,0.00036415222,0.5494784,0.00024362472,0.0006989065,0.00037730674,0.041754104,0.00030014888,0.0005804461,0.00034361106,0.00038660227,0.00042764514,0.009744725,0.09315373,0.08650399,0.0002710418,0.00029029557,0.00029158161,0.0003481173,0.00027352764,0.00022292587,0.00047955033
QXJ0aWNsZTpNYVZ2NTRk,0.00012406836,0.00013140023,0.00012548192,0.0004196373,0.00010919204,0.00015568573,0.0002465434,0.0002160002,0.00024709688,0.00021429543,0.00017028885,0.0065453183,0.19215764,0.00022203657,0.18799298,0.0001766309,0.2618905,0.0002022074,0.00022750678,0.15867865,0.00043805267,0.00015408144,0.00014110113,0.00015950201,0.03150223,0.00017158924,0.00020485923,0.035860013,0.00013118688,0.12098421
QXJ0aWNsZTpXanJPNDQ4,0.03909003,0.029924193,0.00019108156,0.00063902803,0.00016627564,0.00023707536,0.00037543173,0.00032892116,0.00037627458,0.05360557,0.36210436,0.00021831768,0.06617166,0.00033811323,0.06845304,0.0002689703,0.0005201443,0.00030791774,0.00034644315,0.00038322262,0.0006671005,0.114782736,0.07772563,0.00024288674,0.0002601405,0.00026129297,0.01730002,0.10170652,0.034957923,0.028049715
QXJ0aWNsZTotMUJZSTgt,0.00011742078,0.0001243598,0.000118758595,0.00039715244,0.00010334153,0.00014734408,0.00023333357,0.0002044269,0.0002338574,0.14887553,0.030150194,0.00013568604,0.24515198,0.010487128,0.047474895,0.000167167,0.00032327406,0.1325163,0.00021531696,0.055662997,0.20930642,0.00014582575,0.00013354092,0.0001509559,0.00016167924,0.00016239549,0.019609317,0.00015234039,0.00012415789,0.09721293
QXJ0aWNsZTphNjUwM2I1ZS05MmY1LTRhZDUtYjViOC1hOGU1ZGJlMzY4NzI=,0.00011647617,0.00012335936,0.000117803225,0.0052539655,0.00010251019,0.00014615875,0.00023145649,0.00020278238,0.00023197613,0.00020118192,0.00015986826,0.00013459449,0.27274552,0.025656788,0.053519808,0.1762139,0.21958762,0.0001898336,0.00021358482,0.029262291,0.21410863,0.00014465264,0.00013246664,0.00014974152,0.0001603786,0.00016108908,0.00019232315,0.00015111486,0.00012315907,0.00026493554
QXJ0aWNsZTpjNjM5OTVjZS03ODM0LTQ3NTgtODUwYi0zM2M3MGE5NjIyOWI=,0.00015579582,0.00016500262,0.00015757086,0.0005269605,0.00013711523,0.00019549855,0.00030959086,0.000271237,0.08010317,0.00026909626,0.0077782255,0.00018003046,0.55710006,0.000278817,0.00026783996,0.024137596,0.00042892384,0.000253917,0.0065947575,0.074597165,0.12900834,0.00019348401,0.018080752,0.00020029077,0.00021451867,0.000215469,0.00025724698,0.00020212772,0.00016473471,0.09755473
QXJ0aWNsZTplZmY3NjJlNC01NjI0LTQwOWMtYjVmNi04NzY4ZmJiMzFjOTY=,0.00010800242,0.000114384864,0.00010923293,0.00036532382,9.505248e-05,0.00013552557,0.00021461783,0.00018802978,0.50705415,0.00018654575,0.0001482377,0.00012480262,0.43851623,0.00019328448,0.04964877,0.00015375849,0.00029734347,0.00017602304,0.00019804633,0.00021907153,0.00038135523,0.00013412903,0.00012282957,0.00013884768,0.0001487109,0.0001493697,0.00017833147,0.00014012112,0.000114199145,0.0002456612
QXJ0aWNsZToxOGVhNzQxYi04YWYyLTQyYzYtOGE4Ny03MTEyOWRkYjYyYWI=,0.00014693414,0.00015561725,0.0001486082,0.00049699825,0.0001293161,0.00018437857,0.00029198127,0.000255809,0.6957993,0.00025379003,0.00020167306,0.00016979032,0.29744393,0.00026295785,0.00025260518,0.00020918393,0.00040452761,0.00023947419,0.00026943622,0.0002980404,0.0005187995,0.00018247862,0.00016710603,0.00018889821,0.00020231682,0.0002032131,0.00024261474,0.00019063069,0.00015536459,0.00033421488
QXJ0aWNsZTo3MGVjMGRhZi1hMDBmLTRhM2UtYWYyNy1iYjQ3OWQyNGE4Nzg=,7.2276336e-05,7.6547534e-05,7.309981e-05,0.000244479,6.36101e-05,9.069511e-05,0.00014362446,0.00012583147,0.059044138,0.10124051,0.030175548,8.3519204e-05,0.71712434,0.013972036,0.00012425553,0.000102896774,0.00019898519,0.00011779644,0.00013253465,0.0054981704,0.0002552137,8.9760535e-05,8.2198814e-05,9.291831e-05,9.9518875e-05,9.995975e-05,0.00011934126,9.3770504e-05,7.6423246e-05,0.070286
QXJ0aWNsZTowNzlmNWZhZS02ZTMyLTQ1OGEtOTBjMy0xZjI1ZGE1NWQ4ZDI=,4.503206e-05,4.769324e-05,4.5545123e-05,0.013659081,3.9632523e-05,0.014241328,0.016468244,7.839979e-05,0.012369134,0.0054065953,6.180832e-05,5.203697e-05,0.6176766,8.0590755e-05,7.74179e-05,6.411024e-05,0.19432846,7.339353e-05,8.257624e-05,9.134278e-05,0.1244388,5.5925655e-05,5.1214298e-05,5.7893114e-05,6.200562e-05,6.228031e-05,7.4356045e-05,5.842408e-05,4.7615806e-05,0.00010242947
QXJ0aWNsZToxYWNhZjI0OC04YzhmLTRkZTEtYmM1My00Nzk3MmI0YjVkNmI=,4.893017e-05,5.1821717e-05,4.948765e-05,0.00016550043,4.306324e-05,6.139945e-05,9.723196e-05,8.518632e-05,0.08621581,0.01820809,6.7158646e-05,5.6541452e-05,0.50637573,0.008588904,0.15879679,6.965982e-05,0.000134711,7.974671e-05,8.972429e-05,0.05529018,0.016720805,6.0766753e-05,5.5647564e-05,6.2904524e-05,6.7373025e-05,6.767149e-05,8.079253e-05,0.0032170585,5.1737577e-05,0.14503951
QXJ0aWNsZTplY2RhNTY4Zi0wYWYzLTRiOTAtODM0Mi1lZjhmYzJkZTZkZmM=,4.8494592e-05,0.008657714,4.9047107e-05,0.00016403252,4.2679883e-05,6.0852868e-05,9.636639e-05,8.4427986e-05,0.1324132,0.027409092,6.6560795e-05,5.6038116e-05,0.67968804,8.678742e-05,0.009924284,6.903971e-05,0.00013351152,0.015891438,8.892556e-05,0.065664485,0.00017122761,6.02258e-05,5.5152184e-05,6.2344545e-05,0.0026625919,6.706907e-05,8.007331e-05,6.291633e-05,5.1277006e-05,0.05603207
QXJ0aWNsZTpiNDkyMDY3My02YWNkLTQxNTItOTI1Zi0zODJjNGU1MTg5MjI=,0.00018686087,0.00019790347,0.00018898984,0.00063206325,0.00016445546,0.00023448016,0.00037132198,0.00032532052,0.18612105,0.00032275292,0.0002564741,0.00021592781,0.7005558,0.00033441198,0.06437183,0.00026602592,0.00051445025,0.00030454702,0.00034265072,0.00037902757,0.032132756,0.00023206393,0.009419274,0.00024022792,0.00025729282,0.00025843264,0.00030854097,0.00024243117,0.00019758215,0.00042503185
QXJ0aWNsZTo2Y2RjNTE3Mi1hYjk3LTRiMmItODliYi04MWEyMjY4NzAwNjA=,0.00013870033,0.00014689687,0.00014028058,0.00046912598,0.00012206957,0.00017404646,0.0002756194,0.00024147412,0.16447349,0.00023956828,0.00019037181,0.0001602757,0.39183798,0.00024822238,0.050499145,0.00019746179,0.008714122,0.00022605466,0.0002543377,0.00028133896,0.3601337,0.00017225299,0.01923124,0.00017831284,0.00019097951,0.00019182556,0.00022901924,0.00017994823,0.00014665835,0.00031548642
QXJ0aWNsZToyMDQzYzE5NS00NDc2LTQxZmYtODM0MS0zMGYzNTNkM2U1NGI=,8.120846e-05,8.60075e-05,8.21337e-05,0.022393588,7.147122e-05,0.00010190348,0.018375555,0.0001413821,0.00016173629,0.00014026623,0.00011146191,9.384076e-05,0.4436231,0.49037755,0.0001396114,0.00011561306,0.022139058,0.00013235406,0.00014891368,0.00016472279,0.00028673589,0.00010085341,9.235719e-05,0.00010440143,0.00011181771,0.00011231307,0.00013408982,0.000105358944,8.586786e-05,0.00018471596
QXJ0aWNsZTo2NmI2ZjYyYy00YmMwLTRlN2UtYmRjMy1mZTE2OTFmZGE2MGM=,6.893114e-05,7.300465e-05,0.013180435,0.040544752,6.0666007e-05,8.649743e-05,0.00013697703,0.00012000756,0.00013728454,0.000119060394,9.461078e-05,7.965365e-05,0.45360848,0.19347924,0.000118504555,9.8134355e-05,0.033877905,0.00011234441,0.0001264005,0.029043889,0.18518056,8.560611e-05,7.8394376e-05,0.015754672,9.49128e-05,9.533327e-05,0.00011381774,0.033200283,7.288612e-05,0.00015679009
QXJ0aWNsZTpjZTM3NjQ4MC0xMTk1LTRlY2EtOTNkNC1hM2VhYjVmYmVlMDk=,9.9529956e-05,0.00010541172,0.00010066394,0.0003367264,8.7595894e-05,0.000124894,0.0001977817,0.0001732794,0.04213587,0.0001719118,0.0001366089,0.00011501223,0.8096816,0.00017812189,0.00017110922,0.0001416966,0.0002740179,0.00016221456,0.0001825102,0.009763465,0.00035190448,0.00012360701,0.00011319396,0.0001279555,0.00013704498,0.0001376521,0.13420792,0.00012912904,0.000105240564,0.0002263898
QXJ0aWNsZTozYzAxMGI5ZC0zNjU2LTRkM2ItOGU5YS0zNTQ3MDg4YjYzMDc=,0.00027647766,0.0002928162,0.00027962765,0.0009351747,0.00024332681,0.00034693474,0.00054940465,0.00048134133,0.17992455,0.00047754234,0.00037947678,0.00031948483,0.43963012,0.10267139,0.00047531293,0.09813547,0.074595705,0.00045060503,0.0005069829,0.0005608058,0.09495475,0.0003433597,0.00031443397,0.0003554391,0.00038068814,0.00038237462,0.00045651445,0.00035869898,0.00029234076,0.0006288733
QXJ0aWNsZTozMDMwMGQxMy01NmFkLTRkZTgtYTZlZS02MDVhMzRjYjk0NDQ=,8.159231e-05,8.641404e-05,8.2521925e-05,0.015848948,7.180905e-05,0.45099533,0.00016213678,0.005564567,0.3919695,0.00014092923,0.00011198876,9.428432e-05,0.00027048937,0.00014602012,0.00014027131,0.000116159536,0.00022463386,0.00013297968,0.00014961755,0.00016550142,0.00028809413,0.023015065,9.2793736e-05,0.000104894905,0.00011234624,0.00011284395,0.00013472362,0.05725728,8.6273736e-05,0.05223999
QXJ0aWNsZTplNTYxMTdkNC05OWYxLTQ3Y2MtOGFkZi1mOTFlYTRlNjg1YzQ=,0.0002274195,0.00024085892,0.00023001057,0.00076924474,0.00020015094,0.00028537467,0.29585716,0.00039593218,0.0004529329,0.0003928073,0.00031214248,0.00026279548,0.0007539217,0.00040699693,0.00039097347,0.00032376754,0.69355613,0.00037064974,0.00041702396,0.00046129644,0.0008029869,0.000282434,0.00025864085,0.00029237,0.00031313888,0.0003145261,0.00037551057,0.0002950515,0.00024046785,0.00051728607
QXJ0aWNsZTo1MTVkZjk0OS1mY2JmLTRjYmUtOGJiZi03NTk1ZjYxMmUxMDk=,0.00018348981,0.0001943332,0.00018558039,0.10923318,0.00016148861,0.00023025004,0.00036462318,0.00031945162,0.00036544175,0.00031693035,0.02108531,0.6044356,0.0006082795,0.00032837904,0.00031545074,0.0002612267,0.2574241,0.00029905286,0.00033646915,0.00037218977,0.0006478842,0.00022787739,0.00020868027,0.00023589411,0.00025265114,0.0002537704,0.00030297477,0.0002380576,0.00019401767,0.00041736412
QXJ0aWNsZTo3NzFkYWQzOS01OGM5LTQ3M2YtYTViYS1hM2FmNjRiYmUwZWI=,4.3735625e-05,4.6320198e-05,0.0024587968,0.011141177,3.849154e-05,5.4881133e-05,8.6909575e-05,7.614273e-05,0.2761219,0.0084893145,6.0028917e-05,5.0538874e-05,0.5839507,7.827063e-05,0.012219288,6.226456e-05,0.04774293,7.12806e-05,8.0198944e-05,0.01685693,0.02605437,5.4315606e-05,0.0032300937,5.6226425e-05,6.022054e-05,0.01053999,7.22154e-05,5.6742105e-05,4.624499e-05,9.948062e-05
QXJ0aWNsZTpiZTE4ODk5Yi0wYzJkLTRhNWEtYjkwYy0yMTlhMWJkNzBhNDg=,0.00014749327,0.00015620943,0.0001491737,0.0004988822,0.0001298082,0.0001850802,0.00029309237,0.00025678243,0.013537603,0.31892633,0.00020244048,0.00017043643,0.413325,0.015231807,0.02851106,0.00020997995,0.20486404,0.00024038546,0.00027046152,0.00029917454,0.0005207731,0.000183173,0.00016774192,0.00018961703,0.0002030867,0.0002039864,0.00024353797,0.0001913561,0.0001559558,0.00033548666
QXJ0aWNsZTo5MzAxOWI3Zi0wY2UyLTQ1OWYtYTE3OS04NjFhMTgzMTcwNzg=,0.042413466,0.00039989277,0.0003818815,0.0012770942,0.0003323062,0.00047380128,0.0007503101,0.0006573575,0.0007519945,0.0006521693,0.0005182433,0.00043631357,0.12239404,0.049803182,0.0006491246,0.0005375441,0.45448628,0.0006153816,0.00069237564,0.00076588034,0.15974763,0.00046891894,0.0004294157,0.00048541548,0.0005198976,0.0005222008,0.00062345195,0.00048986747,0.0003992435,0.15732531
QXJ0aWNsZTozMjk5YzY1Mi1mYjQ5LTQxNDMtOTFmNy03NGU0ZTNmNWE1ZjM=,0.00012156387,0.00012874772,0.026586585,0.027489025,0.00010698784,0.00015254298,0.00024156655,0.01870682,0.085579075,0.036083058,0.00016685133,0.0001404736,0.5245372,0.00021755445,0.01968691,0.00017306535,0.07458542,0.00019812556,0.00022291424,0.0002465795,0.17861725,0.00015097109,0.0001382528,0.00015628224,0.00016738394,0.0046353126,0.00020072385,0.00015771558,0.00012853868,0.00027650793
QXJ0aWNsZTplZDZjYWE1MS05ZmFjLTQ4ODEtYWQ4My0zOTE4NjdmZWE4Mjc=,4.3747797e-05,4.6333087e-05,4.4246233e-05,0.56355417,3.850225e-05,5.489641e-05,0.042840295,7.6163924e-05,0.011210191,0.004533902,6.0045626e-05,5.055294e-05,0.28232062,7.829241e-05,7.521003e-05,6.228189e-05,0.000120443256,7.130044e-05,8.022126e-05,8.873779e-05,0.06279536,5.433072e-05,4.9753726e-05,5.6242076e-05,6.02373e-05,6.0504157e-05,7.2235496e-05,0.0065048626,4.625786e-05,0.02485007
QXJ0aWNsZTo0MjY5YTExOC05ZTk3LTQ4NTUtOTA0MS0zOTMyMDJmZGM5Yjc=,0.00012130534,0.00012847393,0.00012268742,0.0004102874,0.000106760315,0.00015221858,0.00024105283,0.00021118985,0.032951485,0.00020952303,0.0001664965,0.00014017486,0.68545294,0.00021709179,0.00020854487,0.0001726973,0.0003339679,0.00019770421,0.00022244017,0.00024605507,0.00042828836,0.00015065003,0.00013795878,0.00015594989,0.00016702797,0.00016776792,0.2762177,0.00015738017,0.00012826532,0.00027591985
QXJ0aWNsZToxZjQwYjhkNC1kZTQxLTRlNGQtODRmZi04NWEwOTExNTBkYWQ=,0.00018862922,0.00019977632,0.00019077833,0.0006380086,0.00016601177,0.30062604,0.00037483594,0.045412313,0.2269537,0.28505147,0.00025890124,0.00021797122,0.0006253258,0.020571187,0.00032428623,0.00026854343,0.0422904,0.022487262,0.00034589338,0.00038261447,0.00066600775,0.00023426005,0.018537134,0.00024250131,0.00025972768,0.03130174,0.0003114608,0.0002447254,0.00019945194,0.00042905402
QXJ0aWNsZTo1MTVlMWUyMS1kYzUyLTQ1OTYtOGU3Ny1iODk1YjQwMTM5NTQ=,0.0039252643,6.283872e-05,6.0008446e-05,0.00020068816,5.2218238e-05,0.48416713,0.00011790292,0.13561863,0.084246926,0.057381775,0.02361999,6.856184e-05,0.116578564,0.00010618318,0.00010200274,8.44691e-05,0.031092227,9.67004e-05,0.00010879917,0.010505684,0.00020948672,0.015192022,6.747792e-05,7.627767e-05,8.169615e-05,8.205807e-05,9.7968565e-05,0.03579873,6.273669e-05,0.000134957
QXJ0aWNsZTowNGUxYzI0Ni03ZmZkLTQ4ZDktYjY1MS1kNDEzZWJjNDU4YTU=,0.044666924,0.0001382823,0.00013205402,0.00044164216,0.00011491096,0.3383109,0.00025945605,0.014889274,0.21380363,0.03446697,0.00017920771,0.00015087654,0.00043282518,0.0002336657,0.00022446628,0.00018588192,0.00035946813,0.04252933,0.00023942241,0.00026484023,0.0004610161,0.00016215144,0.30600455,0.00016785592,0.00017977977,0.00018057621,0.0002155887,0.0001693954,0.00013805777,0.00029698506
